iter	Logloss
1513	0.5859809628
1514	0.5859668816
1515	0.5859532501
1516	0.5859328442
1517	0.5859114749
1518	0.5858921201
1519	0.5858759515
1520	0.5858539175
1521	0.5858442507
1522	0.5858183781
1523	0.5858114999
1524	0.585802339
1525	0.5857943473
1526	0.5857775727
1527	0.5857684412
1528	0.5857586669
1529	0.5857414632
1530	0.5857153875
1531	0.5857010813
1532	0.585687619
1533	0.5856722866
1534	0.585652947
1535	0.5856379737
1536	0.5856249313
1537	0.5856052951
1538	0.5855917083
1539	0.5855701423
1540	0.5855554631
1541	0.585549054
1542	0.5855421238
1543	0.5855225394
1544	0.5855037722
1545	0.5854888022
1546	0.585472197
1547	0.5854599358
1548	0.5854449135
1549	0.5854330015
1550	0.5854125952
1551	0.5853986595
1552	0.5853828119
1553	0.5853639418
1554	0.5853502953
1555	0.5853344235
1556	0.5853185866
1557	0.5853033517
1558	0.585293892
1559	0.5852846814
1560	0.5852607207
1561	0.585238092
1562	0.5852249878
1563	0.5852042657
1564	0.5851894229
1565	0.5851763695
1566	0.5851620063
1567	0.5851491281
1568	0.5851348735
1569	0.5851155992
1570	0.5850973226
1571	0.5850754902
1572	0.5850595088
1573	0.5850389347
1574	0.5850205066
1575	0.5850076455
1576	0.584988985
1577	0.5849755661
1578	0.5849595471
1579	0.5849447143
1580	0.584934772
1581	0.584923805
1582	0.5849107916
1583	0.5848956555
1584	0.5848776773
1585	0.5848571561
1586	0.5848334537
1587	0.5848247708
1588	0.584805429
1589	0.5847909544
1590	0.5847719655
1591	0.5847623994
1592	0.5847444583
1593	0.5847316166
1594	0.5847127711
1595	0.5846999381
1596	0.5846871341
1597	0.5846639414
1598	0.5846486812
1599	0.5846326079
1600	0.5846206626
1601	0.5846029465
1602	0.5845915652
1603	0.5845748081
1604	0.5845541831
1605	0.5845424807
1606	0.5845258167
1607	0.5845159638
1608	0.5844960453
1609	0.5844730327
1610	0.584455973
1611	0.5844456342
1612	0.5844284585
1613	0.584420717
1614	0.5844063992
1615	0.584387772
1616	0.5843689408
1617	0.5843548382
1618	0.5843473251
1619	0.584331843
1620	0.5843197151
1621	0.5842962154
1622	0.5842858583
1623	0.5842696243
1624	0.5842581729
1625	0.5842444965
1626	0.5842326469
1627	0.5842188436
1628	0.584203699
1629	0.5841794956
1630	0.5841718851
1631	0.584153013
1632	0.5841362488
1633	0.584125488
1634	0.584112454
1635	0.5841065717
1636	0.5840950061
1637	0.5840743277
1638	0.5840561849
1639	0.5840483997
1640	0.5840375735
1641	0.5840303345
1642	0.5840196698
1643	0.5840033215
1644	0.5839940455
1645	0.5839799678
1646	0.5839605908
1647	0.5839392474
1648	0.5839323948
1649	0.5839227546
1650	0.5839053747
1651	0.5838917374
1652	0.5838753602
1653	0.5838664913
1654	0.5838554537
1655	0.5838323449
1656	0.583816172
1657	0.5838098898
1658	0.583790802
1659	0.5837753859
1660	0.5837584137
1661	0.5837476013
1662	0.5837307915
1663	0.5837149685
1664	0.583697658
1665	0.5836889143
1666	0.5836681167
1667	0.5836478162
1668	0.5836385215
1669	0.5836279814
1670	0.5836205577
1671	0.5836073416
1672	0.5835913204
1673	0.5835782376
1674	0.583568285
1675	0.5835547393
1676	0.58354893
1677	0.5835383108
1678	0.5835252321
1679	0.5835137557
1680	0.5835081935
1681	0.5835028906
1682	0.5834902484
1683	0.5834771952
1684	0.5834665791
1685	0.5834452873
1686	0.5834253829
1687	0.58341937
1688	0.5834092946
1689	0.5833937395
1690	0.5833856349
1691	0.5833725348
1692	0.5833530588
1693	0.5833417809
1694	0.5833263855
1695	0.5833167313
1696	0.5832974435
1697	0.5832825378
1698	0.5832768004
1699	0.5832645204
1700	0.5832492889
1701	0.5832345373
1702	0.5832250596
1703	0.5832184947
1704	0.5832028458
1705	0.5831970133
1706	0.5831818253
1707	0.5831707684
1708	0.583157841
1709	0.5831424261
1710	0.5831266759
1711	0.5831166481
1712	0.5831046265
1713	0.5830934013
1714	0.5830809724
1715	0.5830749184
1716	0.5830650364
1717	0.5830508217
1718	0.5830430329
1719	0.5830257018
1720	0.5830206213
1721	0.5830054318
1722	0.5829941439
1723	0.5829752597
1724	0.5829630784
1725	0.5829532546
1726	0.5829403832
1727	0.5829295218
1728	0.5829143981
1729	0.5828973729
1730	0.5828913618
1731	0.5828807473
1732	0.5828622791
1733	0.5828541326
1734	0.5828385455
1735	0.5828284094
1736	0.5828095969
1737	0.5827980034
1738	0.5827836139
1739	0.5827723746
1740	0.5827648863
1741	0.5827478743
1742	0.5827275405
1743	0.5827070248
1744	0.5826945781
1745	0.5826853937
1746	0.5826719672
1747	0.5826626592
1748	0.582646945
1749	0.582634173
1750	0.5826240215
1751	0.5826043916
1752	0.582590885
1753	0.5825745882
1754	0.5825540236
1755	0.5825378646
1756	0.5825288991
1757	0.5825197768
1758	0.5825124041
1759	0.582497911
1760	0.5824766937
1761	0.5824680221
1762	0.5824629303
1763	0.5824489887
1764	0.5824339584
1765	0.5824274469
1766	0.5824170691
1767	0.5824085938
1768	0.5824000573
1769	0.5823891655
1770	0.5823773333
1771	0.5823648551
1772	0.5823512418
1773	0.582339184
1774	0.5823223269
1775	0.5823108305
1776	0.5822967529
1777	0.5822831983
1778	0.5822637291
1779	0.5822551308
1780	0.5822500312
1781	0.5822418254
1782	0.5822230713
1783	0.5822092973
1784	0.5821986213
1785	0.582185051
1786	0.5821762415
1787	0.5821622267
1788	0.5821553671
1789	0.5821410249
1790	0.5821354907
1791	0.5821288715
1792	0.5821092053
1793	0.5820960737
1794	0.5820760355
1795	0.5820680334
1796	0.5820592343
1797	0.5820532046
1798	0.5820438528
1799	0.5820350616
1800	0.58202783
1801	0.5820212359
1802	0.5820150669
1803	0.5820025807
1804	0.5819831155
1805	0.5819742925
1806	0.581960741
1807	0.5819460414
1808	0.5819366812
1809	0.5819260595
1810	0.5819109902
1811	0.581904772
1812	0.5818938629
1813	0.5818775863
1814	0.5818648144
1815	0.5818500605
1816	0.5818329048
1817	0.581818088
1818	0.5818121826
1819	0.581797321
1820	0.5817786722
1821	0.5817618653
1822	0.5817525399
1823	0.5817372381
1824	0.5817254015
1825	0.5817092341
1826	0.5816955736
1827	0.5816774013
1828	0.5816646334
1829	0.5816569105
1830	0.5816417581
1831	0.5816279729
1832	0.5816109511
1833	0.58160518
1834	0.5815909374
1835	0.5815774865
1836	0.5815602148
1837	0.581553877
1838	0.5815448602
1839	0.5815322435
1840	0.5815212911
1841	0.5815052742
1842	0.5814928438
1843	0.5814760647
1844	0.5814594192
1845	0.5814424613
1846	0.5814287581
1847	0.5814180986
1848	0.5814127106
1849	0.5814059948
1850	0.5813988184
1851	0.5813929801
1852	0.5813801965
1853	0.5813722747
1854	0.5813646197
1855	0.5813502567
1856	0.5813404182
1857	0.5813363869
1858	0.5813217482
1859	0.5813071328
1860	0.5812946737
1861	0.5812787908
1862	0.5812678703
1863	0.5812513739
1864	0.5812455716
1865	0.5812291227
1866	0.5812128548
1867	0.5811975822
1868	0.5811850622
1869	0.5811700694
1870	0.5811567365
1871	0.5811498489
1872	0.5811427904
1873	0.5811336222
1874	0.5811215923
1875	0.5811132256
1876	0.581097744
1877	0.5810878068
1878	0.5810776579
1879	0.5810665717
1880	0.5810531652
1881	0.5810451922
1882	0.5810335783
1883	0.5810151088
1884	0.5809987765
1885	0.5809902777
1886	0.5809728223
1887	0.5809648472
1888	0.5809505074
1889	0.5809373973
1890	0.5809273872
1891	0.5809145797
1892	0.5808981484
1893	0.5808844114
1894	0.5808726393
1895	0.5808560879
1896	0.5808403884
1897	0.5808276598
1898	0.5808161554
1899	0.5808030235
1900	0.5807913726
1901	0.5807837618
1902	0.5807672686
1903	0.580760355
1904	0.58074898
1905	0.5807329894
1906	0.5807225584
1907	0.5807061585
1908	0.5806990781
1909	0.5806857475
1910	0.5806770768
1911	0.5806652793
1912	0.5806534897
1913	0.5806419914
1914	0.5806356158
1915	0.5806244133
1916	0.5806116891
1917	0.5806068448
1918	0.5805887507
1919	0.580581507
1920	0.5805686499
1921	0.5805591452
1922	0.5805509528
1923	0.58054374
1924	0.5805345574
1925	0.5805201633
1926	0.5805075672
1927	0.5804901917
1928	0.5804761735
1929	0.5804710711
1930	0.5804641473
1931	0.5804544145
1932	0.5804458423
1933	0.5804343618
1934	0.5804224175
1935	0.5804143839
1936	0.5804032458
1937	0.5803986279
1938	0.5803881546
1939	0.5803746722
1940	0.5803608833
1941	0.580350631
1942	0.580343821
1943	0.5803295219
1944	0.5803140436
1945	0.5803026749
1946	0.5802975221
1947	0.580287804
1948	0.5802727907
1949	0.5802695014
1950	0.5802654141
1951	0.580252112
1952	0.5802436754
1953	0.5802327099
1954	0.58022239
1955	0.5802162961
1956	0.580204453
1957	0.580197579
1958	0.5801877996
1959	0.5801726345
1960	0.5801643878
1961	0.5801553401
1962	0.5801501258
1963	0.5801459337
1964	0.5801336532
1965	0.5801279861
1966	0.5801211735
1967	0.5801052422
1968	0.5800945402
1969	0.5800820721
1970	0.5800717162
1971	0.58006106
1972	0.5800518489
1973	0.5800414859
1974	0.5800312986
1975	0.5800251538
1976	0.5800169652
1977	0.5800055452
1978	0.5800020371
1979	0.5799967769
1980	0.5799876534
1981	0.5799788922
1982	0.5799686477
1983	0.5799584021
1984	0.5799488043
1985	0.5799440325
1986	0.5799346425
1987	0.5799260932
1988	0.5799101963
1989	0.5798992075
1990	0.5798875464
1991	0.5798735157
1992	0.5798702235
1993	0.5798613091
1994	0.5798507977
1995	0.5798385476
1996	0.5798240611
1997	0.5798080328
1998	0.5797906345
1999	0.5797825916
2000	0.5797749775
2001	0.5797704872
2002	0.5797631971
2003	0.5797519101
2004	0.5797437169
2005	0.5797332044
2006	0.5797205695
2007	0.5797138127
2008	0.579703793
2009	0.5796869534
2010	0.5796799858
2011	0.5796748916
2012	0.5796641268
2013	0.5796517803
2014	0.5796377476
2015	0.5796280293
2016	0.5796169855
2017	0.5796061087
2018	0.5795953321
2019	0.5795901164
2020	0.5795755837
2021	0.5795632894
2022	0.5795587285
2023	0.5795466148
2024	0.5795314548
2025	0.5795180319
2026	0.5795079435
2027	0.579504601
2028	0.5794900524
2029	0.5794804336
2030	0.5794712904
2031	0.5794606589
2032	0.5794475028
2033	0.5794353389
2034	0.579425004
2035	0.579421063
2036	0.5794139784
2037	0.5793987594
2038	0.5793925327
2039	0.5793896348
2040	0.5793804726
2041	0.579371677
2042	0.5793605135
2043	0.5793511079
2044	0.579334379
2045	0.579323548
2046	0.5793146653
2047	0.579300775
2048	0.5792915567
2049	0.5792819592
2050	0.5792739149
2051	0.5792622249
2052	0.579258102
2053	0.5792421774
2054	0.5792322003
2055	0.5792228499
2056	0.5792139814
2057	0.5792065193
2058	0.5791977635
2059	0.5791864669
2060	0.5791728302
2061	0.5791609606
2062	0.5791523404
2063	0.5791491349
2064	0.5791362582
2065	0.5791264493
2066	0.5791196037
2067	0.5791106811
2068	0.5791052294
2069	0.5790949812
2070	0.5790869388
2071	0.5790768971
2072	0.5790621786
2073	0.5790554715
2074	0.5790497193
2075	0.5790440699
2076	0.5790387353
2077	0.5790306378
2078	0.5790200039
2079	0.579012715
2080	0.5790070486
2081	0.5789936624
2082	0.5789907875
2083	0.5789758751
2084	0.5789651445
2085	0.5789563799
2086	0.5789483034
2087	0.5789437536
2088	0.5789340789
2089	0.5789283245
2090	0.5789220203
2091	0.5789124393
2092	0.5789041985
2093	0.5788912069
2094	0.5788821262
2095	0.578868164
2096	0.5788624507
2097	0.5788475
2098	0.5788371209
2099	0.578827413
2100	0.5788198164
2101	0.5788107077
2102	0.5788003968
2103	0.5787960739
2104	0.5787885068
2105	0.5787778489
2106	0.5787692597
2107	0.578762552
2108	0.5787571819
2109	0.5787546181
2110	0.578745484
2111	0.5787362299
2112	0.5787233934
2113	0.5787150368
2114	0.5787014685
2115	0.5786924331
2116	0.5786842035
2117	0.5786767683
2118	0.5786685722
2119	0.578662943
2120	0.5786545155
2121	0.5786461687
2122	0.5786425703
2123	0.5786378031
2124	0.57863136
2125	0.5786222939
2126	0.5786193068
2127	0.5786054219
2128	0.5785977187
2129	0.578584788
2130	0.5785700563
2131	0.5785574669
2132	0.5785413711
2133	0.5785279413
2134	0.5785188449
2135	0.5785130038
2136	0.5785020271
2137	0.5784956395
2138	0.5784926401
2139	0.5784846909
2140	0.5784761749
2141	0.5784624098
2142	0.5784536748
2143	0.5784483209
2144	0.578440371
2145	0.5784251769
2146	0.5784188542
2147	0.5784143651
2148	0.5784014128
2149	0.5783943023
2150	0.5783913703
2151	0.5783775697
2152	0.5783689399
2153	0.5783564769
2154	0.5783457768
2155	0.5783378007
2156	0.5783306195
2157	0.578328276
2158	0.5783219307
2159	0.5783135802
2160	0.5783020895
2161	0.578293889
2162	0.5782811885
2163	0.578271845
2164	0.5782603206
2165	0.5782462645
2166	0.5782384699
2167	0.5782298965
2168	0.5782193783
2169	0.5782089947
2170	0.5781990531
2171	0.578186758
2172	0.5781770394
2173	0.5781714862
2174	0.5781690167
2175	0.5781574774
2176	0.5781500632
2177	0.5781413469
2178	0.5781309418
2179	0.5781215294
2180	0.5781128662
2181	0.5781003253
2182	0.5780943584
2183	0.5780845892
2184	0.578070586
2185	0.5780688027
2186	0.5780609502
2187	0.5780503616
2188	0.5780424175
2189	0.5780341018
2190	0.578024328
2191	0.578018111
2192	0.5780097893
2193	0.5779983603
2194	0.5779921272
2195	0.577986417
2196	0.5779785925
2197	0.5779717205
2198	0.5779641881
2199	0.5779572576
2200	0.5779482908
2201	0.577939808
2202	0.5779359279
2203	0.5779327298
2204	0.577925481
2205	0.5779176369
2206	0.5779062476
2207	0.5778952685
2208	0.5778903907
2209	0.5778828703
2210	0.5778686654
2211	0.5778633209
2212	0.5778517173
2213	0.5778450899
2214	0.5778304354
2215	0.5778171801
2216	0.5778022336
2217	0.5777893861
2218	0.577781394
2219	0.5777721555
2220	0.577763542
2221	0.5777567313
2222	0.5777497559
2223	0.5777422531
2224	0.5777358473
2225	0.577728343
2226	0.5777197226
2227	0.5777176289
2228	0.5777076897
2229	0.5777011847
2230	0.5776884172
2231	0.5776861328
2232	0.5776797067
2233	0.5776690453
2234	0.5776539077
2235	0.5776395021
2236	0.577632549
2237	0.5776177389
2238	0.5776154235
2239	0.577606195
2240	0.5775934681
2241	0.5775882121
2242	0.5775766268
2243	0.577573571
2244	0.5775692127
2245	0.5775573293
2246	0.5775446303
2247	0.5775381523
2248	0.5775300128
2249	0.5775165346
2250	0.5775098813
2251	0.5775060049
2252	0.5774994371
2253	0.5774911786
2254	0.5774855818
2255	0.5774769226
2256	0.5774677061
2257	0.5774592906
2258	0.577451519
2259	0.5774468719
2260	0.5774401609
2261	0.5774316612
2262	0.577422291
2263	0.5774165772
2264	0.5774129252
2265	0.5774051548
2266	0.5773988434
2267	0.5773857975
2268	0.5773810632
2269	0.5773722381
2270	0.5773638977
2271	0.5773537327
2272	0.5773441691
2273	0.5773382823
2274	0.5773320012
2275	0.5773296694
2276	0.5773237424
2277	0.577317762
2278	0.5773140645
2279	0.5773095759
2280	0.5773007772
2281	0.5772864887
2282	0.5772794115
2283	0.5772683012
2284	0.5772580931
2285	0.5772502582
2286	0.5772442674
2287	0.5772363673
2288	0.5772267816
2289	0.5772218687
2290	0.5772145089
2291	0.5772020555
2292	0.5771989543
2293	0.5771908654
2294	0.577188221
2295	0.5771807414
2296	0.5771736458
2297	0.5771658905
2298	0.5771532669
2299	0.5771469555
2300	0.5771377705
2301	0.5771355209
2302	0.5771258062
2303	0.5771196855
2304	0.5771167619
2305	0.5771097595
2306	0.5771057595
2307	0.5771017487
2308	0.5770917319
2309	0.577085001
2310	0.5770733905
2311	0.5770706397
2312	0.5770622965
2313	0.5770570078
2314	0.5770513126
2315	0.577049067
2316	0.5770461354
2317	0.5770432749
2318	0.5770345293
2319	0.5770221047
2320	0.5770136868
2321	0.577007105
2322	0.5769941176
2323	0.5769880749
2324	0.5769778575
2325	0.5769674747
2326	0.5769553994
2327	0.576947269
2328	0.5769404698
2329	0.5769350368
2330	0.5769239177
2331	0.5769165481
2332	0.5769106523
2333	0.5769053073
2334	0.5768972435
2335	0.5768946008
2336	0.5768877806
2337	0.576880296
2338	0.5768777049
2339	0.5768664157
2340	0.5768554831
2341	0.5768503277
2342	0.5768441939
2343	0.5768375123
2344	0.5768326514
2345	0.5768208361
2346	0.5768168687
2347	0.576809967
2348	0.5768000644
2349	0.5767875924
2350	0.5767819419
2351	0.5767717494
2352	0.5767598365
2353	0.5767553002
2354	0.5767490643
2355	0.5767417242
2356	0.5767311721
2357	0.5767263108
2358	0.5767206241
2359	0.57671225
2360	0.5767058467
2361	0.576700087
2362	0.5766951221
2363	0.5766914708
2364	0.5766805951
2365	0.5766708044
2366	0.5766640745
2367	0.576655139
2368	0.5766516581
2369	0.5766468031
2370	0.5766436152
2371	0.5766374327
2372	0.576634094
2373	0.5766244808
2374	0.5766153677
2375	0.5766110645
2376	0.5766000307
2377	0.5765927126
2378	0.5765854193
2379	0.576575463
2380	0.5765676484
2381	0.5765614025
2382	0.5765576315
2383	0.5765523435
2384	0.5765467211
2385	0.5765390723
2386	0.5765329628
2387	0.5765200321
2388	0.5765120979
2389	0.5765068
2390	0.5764947366
2391	0.5764885868
2392	0.5764806953
2393	0.5764757207
2394	0.5764711468
2395	0.5764639868
2396	0.5764581931
2397	0.5764498904
2398	0.5764427035
2399	0.5764363408
2400	0.576429088
2401	0.5764191204
2402	0.5764145006
2403	0.5764086081
2404	0.5764022551
2405	0.5763956274
2406	0.5763915268
2407	0.5763872138
2408	0.5763786237
2409	0.5763753164
2410	0.5763643239
2411	0.5763572651
2412	0.5763503206
2413	0.5763373393
2414	0.5763340302
2415	0.5763242824
2416	0.5763209442
2417	0.5763169207
2418	0.5763127928
2419	0.5763080459
2420	0.5763035931
2421	0.5762972241
2422	0.5762933697
2423	0.5762837062
2424	0.5762737165
2425	0.5762678604
2426	0.5762542588
2427	0.5762492943
2428	0.5762403537
2429	0.5762311443
2430	0.5762192577
2431	0.5762100578
2432	0.5762025361
2433	0.5761930414
2434	0.5761858438
2435	0.5761750405
2436	0.5761715841
2437	0.5761702295
2438	0.5761646226
2439	0.5761589649
2440	0.576150455
2441	0.5761431849
2442	0.5761397734
2443	0.5761365601
2444	0.5761336753
2445	0.5761269675
2446	0.5761191023
2447	0.5761133625
2448	0.5761057221
2449	0.5761015271
2450	0.5760949722
2451	0.5760931227
2452	0.5760905797
2453	0.5760868353
2454	0.5760742804
2455	0.5760617033
2456	0.576057589
2457	0.5760520651
2458	0.5760472468
2459	0.5760363006
2460	0.5760270812
2461	0.5760233838
2462	0.5760155562
2463	0.5760066118
2464	0.5760019587
2465	0.5759969589
2466	0.5759943016
2467	0.5759920242
2468	0.5759840848
2469	0.5759813076
2470	0.5759766454
2471	0.5759661681
2472	0.5759589169
2473	0.5759543923
2474	0.5759440062
2475	0.5759387039
2476	0.5759335805
2477	0.5759261387
2478	0.575916948
2479	0.575910587
2480	0.5759040073
2481	0.5758972022
2482	0.5758913928
2483	0.5758843118
2484	0.5758811707
2485	0.5758765582
2486	0.5758720954
2487	0.5758699879
2488	0.575862573
2489	0.5758577412
2490	0.5758494718
2491	0.5758431976
2492	0.5758327652
2493	0.5758298941
2494	0.575823241
2495	0.5758129128
2496	0.5758073294
2497	0.5758025101
2498	0.5757962173
2499	0.5757917608
2500	0.5757868691
2501	0.5757819893
2502	0.5757733626
2503	0.5757682647
2504	0.57575869
2505	0.5757543851
2506	0.575750993
2507	0.5757417925
2508	0.5757355665
2509	0.5757298197
2510	0.5757258216
2511	0.57571943
2512	0.5757164012
2513	0.57571253
2514	0.5757104908
2515	0.5757046695
2516	0.5756944812
2517	0.5756875807
2518	0.5756830617
2519	0.5756766726
2520	0.5756641729
2521	0.5756605119
2522	0.575659797
2523	0.5756517031
2524	0.5756457178
2525	0.5756411504
2526	0.5756338645
2527	0.5756302574
2528	0.5756226077
2529	0.5756096492
2530	0.575603053
2531	0.5755974572
2532	0.5755846351
2533	0.5755779672
2534	0.5755684906
2535	0.575565062
2536	0.5755596089
2537	0.5755494768
2538	0.5755443939
2539	0.5755409303
2540	0.5755365651
2541	0.5755320566
2542	0.5755280153
2543	0.5755217601
2544	0.5755119858
2545	0.5755082828
2546	0.5755009087
2547	0.575498289
2548	0.5754945257
2549	0.575488532
2550	0.5754848811
2551	0.5754808918
2552	0.5754747376
2553	0.5754647132
2554	0.5754589131
2555	0.5754514172
2556	0.5754447699
2557	0.5754410017
2558	0.575435653
2559	0.5754256819
2560	0.5754203114
2561	0.5754100722
2562	0.5754030019
2563	0.5753943049
2564	0.5753907349
2565	0.5753800873
2566	0.5753704072
2567	0.5753640421
2568	0.5753544882
2569	0.5753431045
2570	0.5753302891
2571	0.5753200204
2572	0.5753180103
2573	0.5753082888
2574	0.5753036745
2575	0.5752958303
2576	0.5752862335
2577	0.5752809748
2578	0.575273956
2579	0.5752679609
2580	0.5752571952
2581	0.5752467175
2582	0.5752376424
2583	0.5752328281
2584	0.5752291763
2585	0.5752250229
2586	0.5752208498
2587	0.5752087301
2588	0.5752019481
2589	0.5751961206
2590	0.5751899779
2591	0.5751857509
2592	0.575178433
2593	0.5751676748
2594	0.5751589654
2595	0.5751550796
2596	0.5751501069
2597	0.5751416861
2598	0.5751382396
2599	0.575135126
2600	0.5751329866
2601	0.5751262326
2602	0.5751217931
2603	0.5751103855
2604	0.5751044021
2605	0.5751004993
2606	0.5750978542
2607	0.5750916995
2608	0.5750826126
2609	0.5750786658
2610	0.5750733556
2611	0.5750676298
2612	0.5750613382
2613	0.5750564858
2614	0.5750520935
2615	0.5750457467
2616	0.5750384963
2617	0.5750361193
2618	0.5750286312
2619	0.5750227811
2620	0.5750119969
2621	0.5750034633
2622	0.5750008375
2623	0.5749911706
2624	0.5749848963
2625	0.5749791768
2626	0.5749711502
2627	0.5749642779
2628	0.5749555584
2629	0.5749460834
2630	0.5749367631
2631	0.5749274993
2632	0.574923547
2633	0.5749216092
2634	0.5749133549
2635	0.5749108201
2636	0.5749085587
2637	0.5749040786
2638	0.5749000999
2639	0.574897988
2640	0.5748935499
2641	0.5748834491
2642	0.5748799664
2643	0.5748743642
2644	0.5748648993
2645	0.5748629547
2646	0.5748572569
2647	0.5748509869
2648	0.5748486081
2649	0.5748448608
2650	0.5748361859
2651	0.5748267452
2652	0.5748237265
2653	0.5748172527
2654	0.5748115802
2655	0.5748075313
2656	0.5747993727
2657	0.5747941793
2658	0.5747883157
2659	0.5747829686
2660	0.5747766275
2661	0.5747701723
2662	0.5747636275
2663	0.5747608539
2664	0.5747517265
2665	0.5747498226
2666	0.574744104
2667	0.5747401078
2668	0.5747327529
2669	0.5747275523
2670	0.5747255382
2671	0.5747208677
2672	0.574720118
2673	0.5747106689
2674	0.5747011925
2675	0.5746978516
2676	0.5746949033
2677	0.5746872118
2678	0.5746840263
2679	0.5746808684
2680	0.5746768921
2681	0.5746679223
2682	0.5746641433
2683	0.5746624205
2684	0.5746582412
2685	0.5746566805
2686	0.5746520835
2687	0.5746496833
2688	0.5746430112
2689	0.5746350753
2690	0.5746300798
2691	0.5746282246
2692	0.5746227156
2693	0.574617454
2694	0.5746106881
2695	0.5746073522
2696	0.5745960802
2697	0.5745859174
2698	0.5745820043
2699	0.5745750354
2700	0.5745635482
2701	0.5745574552
2702	0.574555302
2703	0.5745480264
2704	0.5745434426
2705	0.5745363885
2706	0.5745312828
2707	0.5745231957
2708	0.5745138126
2709	0.5745102095
2710	0.5745011779
2711	0.5744960883
2712	0.5744909596
2713	0.5744809259
2714	0.5744763653
2715	0.5744740249
2716	0.5744713472
2717	0.5744665876
2718	0.5744610143
2719	0.5744550615
2720	0.5744485844
2721	0.574438108
2722	0.5744330475
2723	0.5744301638
2724	0.5744265401
2725	0.5744231279
2726	0.5744164462
2727	0.5744152902
2728	0.5744098994
2729	0.5744070889
2730	0.5744032858
2731	0.5743954475
2732	0.5743919679
2733	0.5743869796
2734	0.5743815941
2735	0.5743798505
2736	0.5743761232
2737	0.5743701362
2738	0.574368156
2739	0.5743655856
2740	0.5743623954
2741	0.5743592921
2742	0.5743541165
2743	0.5743494988
2744	0.574346003
2745	0.5743401405
2746	0.5743358441
2747	0.5743303069
2748	0.5743259678
2749	0.574319415
2750	0.5743107049
2751	0.5743040429
2752	0.5742995784
2753	0.5742903067
2754	0.5742847737
2755	0.5742819062
2756	0.5742762463
2757	0.574271207
2758	0.5742677196
2759	0.5742610449
2760	0.5742557563
2761	0.5742498531
2762	0.5742453063
2763	0.5742407905
2764	0.5742367992
2765	0.5742337843
2766	0.5742284987
2767	0.5742233344
2768	0.5742200889
2769	0.5742150574
2770	0.574211887
2771	0.5742089076
2772	0.5742003437
2773	0.5741938768
2774	0.5741871481
2775	0.5741819467
2776	0.5741800095
2777	0.5741776499
2778	0.5741733465
2779	0.5741682998
2780	0.5741625554
2781	0.5741511033
2782	0.5741479285
2783	0.5741438371
2784	0.574136108
2785	0.574125268
2786	0.5741177077
2787	0.5741113884
2788	0.5741072633
2789	0.5741049711
2790	0.5741016458
2791	0.574093805
2792	0.5740848678
2793	0.5740815827
2794	0.5740772736
2795	0.5740674493
2796	0.5740644878
2797	0.5740628332
2798	0.5740592056
2799	0.5740545298
2800	0.574052018
2801	0.5740432049
2802	0.5740366826
2803	0.5740321635
2804	0.5740291912
2805	0.5740194143
2806	0.5740150464
2807	0.5740132607
2808	0.5740095202
2809	0.5740077117
2810	0.5739991827
2811	0.5739962664
2812	0.5739941349
2813	0.5739899235
2814	0.5739813985
2815	0.5739750848
2816	0.5739698472
2817	0.573965163
2818	0.573960778
2819	0.5739515398
2820	0.5739487497
2821	0.5739450375
2822	0.5739427435
2823	0.5739335048
2824	0.5739304872
2825	0.5739285553
2826	0.573919136
2827	0.5739096042
2828	0.5739067969
2829	0.5739021727
2830	0.5738942727
2831	0.5738897564
2832	0.573887964
2833	0.5738835049
2834	0.5738799333
2835	0.5738747509
2836	0.5738721989
2837	0.5738701733
2838	0.5738650744
2839	0.5738615847
2840	0.5738567132
2841	0.5738533236
2842	0.5738455711
2843	0.573841184
2844	0.5738365651
2845	0.573834944
2846	0.5738293455
2847	0.5738207871
2848	0.5738140092
2849	0.573809466
2850	0.5738063998
2851	0.5738026475
2852	0.5737999375
2853	0.5737920705
2854	0.5737850261
2855	0.5737813254
2856	0.5737761919
2857	0.5737712904
2858	0.5737607492
2859	0.5737579868
2860	0.5737499448
2861	0.5737481004
2862	0.5737436192
2863	0.5737368059
2864	0.5737331125
2865	0.5737288774
2866	0.5737207445
2867	0.5737155221
2868	0.5737048622
2869	0.5736976817
2870	0.5736957071
2871	0.5736895913
2872	0.5736856362
2873	0.5736829239
2874	0.5736797811
2875	0.5736772558
2876	0.5736713919
2877	0.5736597817
2878	0.5736550497
2879	0.5736493796
2880	0.5736443659
2881	0.5736393736
2882	0.5736310154
2883	0.573623982
2884	0.5736149983
2885	0.5736139299
2886	0.5736037549
2887	0.5736010994
2888	0.5735994286
2889	0.5735939967
2890	0.5735916823
2891	0.5735894045
2892	0.5735799457
2893	0.5735737245
2894	0.5735661057
2895	0.5735637296
2896	0.5735568942
2897	0.5735496605
2898	0.5735426645
2899	0.573540851
2900	0.5735304334
2901	0.5735235318
2902	0.5735167606
2903	0.5735138757
2904	0.5735090243
2905	0.5735048324
2906	0.5734961937
2907	0.5734882477
2908	0.5734807356
2909	0.5734774367
2910	0.5734734828
2911	0.5734713125
2912	0.5734672634
2913	0.5734654737
2914	0.5734619896
2915	0.5734560787
2916	0.5734555989
2917	0.5734503822
2918	0.5734441403
2919	0.5734348796
2920	0.5734337043
2921	0.5734286229
2922	0.5734230767
2923	0.5734183203
2924	0.5734084796
2925	0.5734064443
2926	0.5734013276
